hHostNameFinal,hOrder,hFamily,hGenus,hSpecies,hMarOTerr,hWildDomFAO,hAllZACites,hDiseaseZACites,hHuntedIUCN,hArtfclHbttUsrIUCN,IUCN_Species_ID,Authority,Synonyms,Common_names_Eng,Common_names_Fre,Common.names_Spa,RedList_status,RedList_criteria,RedList_criteria_version,Year_assessed,Population_trend,,,,,,,,,,,,,,
Myotis_evotis,CHIROPTERA,VESPERTILIONIDAE,Myotis,evotis,Terrestrial,wild,87,7,0,1,14157,"(H. Allen, 1864)",Myotis milleri,Long-eared Myotis,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_grisescens,CHIROPTERA,VESPERTILIONIDAE,Myotis,grisescens,Terrestrial,wild,144,11,0,0,14132,"A.H. Howell, 1909",NA,"Gray Myotis, Grey Bat",NA,NA,NT,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Myotis_keenii,CHIROPTERA,VESPERTILIONIDAE,Myotis,keenii,Terrestrial,wild,56,8,1,0,14171,"(Merriam, 1895)",NA,Keen's Myotis,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_leibii,CHIROPTERA,VESPERTILIONIDAE,Myotis,leibii,Terrestrial,wild,74,4,0,1,14172,"(Audubon & Bachman, 1842)",NA,Eastern Small-footed Myotis,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_levis,CHIROPTERA,VESPERTILIONIDAE,Myotis,levis,Terrestrial,wild,25,11,0,0,14174,"(I. Geoffroy, 1824)",NA,Yellowish Myotis,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Myotis_lucifugus,CHIROPTERA,VESPERTILIONIDAE,Myotis,lucifugus,Terrestrial,wild,853,75,0,1,14176,"(Le Conte, 1831)",NA,"Little Brown Bat, Little Brown Myotis",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_macrodactylus,CHIROPTERA,VESPERTILIONIDAE,Myotis,macrodactylus,Terrestrial,wild,82,22,0,1,14177,"(Temminck, 1840)",Myotis macrodactylus subspecies continentalis|Myotis macrodactylus subspecies insularis,Big-footed Myotis,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Myotis_myotis,CHIROPTERA,VESPERTILIONIDAE,Myotis,myotis,Terrestrial,wild,862,94,0,1,14133,"(Borkhausen, 1797)",NA,"Greater Mouse-eared Bat, Large Mouse-eared Bat, Mouse-eared Bat, Mouse-eared Myotis","Grand Murin, GRAND MURIN","Murci_lago Ratonero Grande, MURCI_LAGO RATONERO GRANDE",LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_mystacinus,CHIROPTERA,VESPERTILIONIDAE,Myotis,mystacinus,Terrestrial,wild,412,39,0,1,14134,"(Kuhl, 1817)",NA,"Whiskered Bat, Whiskered Myotis, WHISKERED MYOTIS","Murin è Moustaches, MURIN è MOUSTACHES","Murci_lago Ratonero Bigotudo, MURCI_LAGO RATONERO BIGOTUDO",LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Myotis_nattereri,CHIROPTERA,VESPERTILIONIDAE,Myotis,nattereri,Terrestrial,wild,414,29,0,1,14135,"(Kuhl, 1817)",Myotis escalerae  |Myotis escalerae  |Myotis escalerae,Natterer's Bat,"Murin De Natterer, MURIN DE NATTERER","Murci_lago Ratonero Gris, MURCI_LAGO RATONERO GRIS",LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_nigricans,CHIROPTERA,VESPERTILIONIDAE,Myotis,nigricans,Terrestrial,wild,100,30,0,1,14185,"(Schinz, 1821)",NA,Black Myotis,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_pilosus,CHIROPTERA,VESPERTILIONIDAE,Myotis,pilosus,Terrestrial,wild,2,1,0,1,14193,"(Peters, 1869)",Myotis pilosus  |Myotis ricketti,"Rickett's Big-footed Bat, Rickett's Big-footed Myotis",NA,NA,NT,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Myotis_riparius,CHIROPTERA,VESPERTILIONIDAE,Myotis,riparius,Terrestrial,wild,32,10,0,0,14195,"Handley, 1960",NA,Riparian Myotis,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_septentrionalis,CHIROPTERA,VESPERTILIONIDAE,Myotis,septentrionalis,Terrestrial,wild,156,14,1,1,14201,"(Trouessart, 1897)",NA,Northern Myotis,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_thysanodes,CHIROPTERA,VESPERTILIONIDAE,Myotis,thysanodes,Terrestrial,wild,72,6,0,1,14206,"Miller, 1897",NA,Fringed Myotis,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_velifer,CHIROPTERA,VESPERTILIONIDAE,Myotis,velifer,Terrestrial,wild,113,19,0,1,14208,"(J.A. Allen, 1890)",NA,Cave Myotis,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_volans,CHIROPTERA,VESPERTILIONIDAE,Myotis,volans,Terrestrial,wild,84,11,0,1,14210,"(H. Allen, 1866)",NA,Long-legged Myotis,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myotis_yumanensis,CHIROPTERA,VESPERTILIONIDAE,Myotis,yumanensis,Terrestrial,wild,87,11,0,1,14213,"(H. Allen, 1864)",NA,Yuma Myotis,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Myrmecophaga_tridactyla,PILOSA,MYRMECOPHAGIDAE,Myrmecophaga,tridactyla,Terrestrial,wild,165,33,1,0,14224,"Linnaeus, 1758",NA,Giant Anteater,"Grand Fourmilier, Tamanoir","Hormiguero Gigante, Oso Caballo, Oso Hormiguero, Oso Palmero",VU,A2c,3.1,2010,decreasing,,,,,,,,,,,,,,
Nanger_granti,CETARTIODACTYLA,BOVIDAE,Nanger,granti,Terrestrial,wild,4,1,1,0,8971,"(Brooke, 1872)",Gazella granti  |Nanger notata  |Nanger petersii,Grant's Gazelle,NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Nasua_narica,CARNIVORA,PROCYONIDAE,Nasua,narica,Terrestrial,wild,129,28,1,0,41683,"(Linnaeus, 1766)",Nasua nelsoni  |Nasua nelsoni,"Coatimundi, White-nosed Coati",NA,"Cozumbo, Pizote",LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Natalus_stramineus,CHIROPTERA,NATALIDAE,Natalus,stramineus,Terrestrial,wild,62,12,0,0,14360,"Gray, 1838",NA,Mexican Funnel-eared Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Natalus_tumidirostris,CHIROPTERA,NATALIDAE,Natalus,tumidirostris,Terrestrial,wild,14,4,0,1,14362,"Miller, 1900",Natalus continentis  |Natalus haymani,Trinidadian Funnel-eared Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Neacomys_guianae,RODENTIA,CRICETIDAE,Neacomys,guianae,Terrestrial,wild,6,1,0,0,14386,"Thomas, 1905",NA,Guiana Bristly Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Neacomys_spinosus,RODENTIA,CRICETIDAE,Neacomys,spinosus,Terrestrial,wild,13,4,0,1,14388,"(Thomas, 1882)",NA,Bristly Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Necromys_amoenus,RODENTIA,CRICETIDAE,Necromys,amoenus,Terrestrial,wild,6,1,0,1,2857,"(Thomas, 1900)",Bolomys amoenus,Pleasant Bolo Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Necromys_benefactus,RODENTIA,CRICETIDAE,Necromys,benefactus,Terrestrial,wild,8,3,0,0,136665,"(Thomas, 1919)",NA,NA,NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Necromys_lasiurus,RODENTIA,CRICETIDAE,Necromys,lasiurus,Terrestrial,wild,29,6,0,1,2859,"(Lund, 1840)",Bolomys lasiurus,Hairy-tailed Bolo Mouse,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Necromys_obscurus,RODENTIA,CRICETIDAE,Necromys,obscurus,Terrestrial,wild,4,2,0,0,2860,"(Waterhouse, 1837)",Bolomys obscurus,Dark Bolo Mouse,NA,NA,NT,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Nectomys_squamipes,RODENTIA,CRICETIDAE,Nectomys,squamipes,Terrestrial,wild,142,74,0,0,14475,"(Brants, 1827)",NA,South American Water Rat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Neotoma_albigula,RODENTIA,CRICETIDAE,Neotoma,albigula,Terrestrial,wild,161,28,0,0,14582,"Hartley, 1894",Neotoma varia,White-throated Woodrat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Neotoma_cinerea,RODENTIA,CRICETIDAE,Neotoma,cinerea,Terrestrial,wild,133,33,0,0,42673,"(Ord, 1815)",NA,"Bushy-tailed Woodrat, Bushy-talied Woodrat, Packrat, Woodrat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Neotoma_floridana,RODENTIA,CRICETIDAE,Neotoma,floridana,Terrestrial,wild,203,35,0,0,42650,"(Ord, 1818)",NA,"Eastern Woodrat, Key Largo Woodrat",NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Neotoma_fuscipes,RODENTIA,CRICETIDAE,Neotoma,fuscipes,Terrestrial,wild,158,63,0,0,14587,"Baird, 1858",NA,"Dusky-footed Woodrat, San Joaquin Valley Woodrat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Neotoma_lepida,RODENTIA,CRICETIDAE,Neotoma,lepida,Terrestrial,wild,143,33,0,0,14589,"Thomas, 1893",NA,Desert Woodrat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Neotoma_macrotis,RODENTIA,CRICETIDAE,Neotoma,macrotis,Terrestrial,wild,17,4,0,0,14597,"Thomas, 1893",Neotoma fuscipes subspecies luciana,"Big-eared Woodrat, Large-eared Woodrat",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Neotoma_stephensi,RODENTIA,CRICETIDAE,Neotoma,stephensi,Terrestrial,wild,42,3,0,0,42651,"Goldman, 1905",NA,Stephen's Woodrat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Neovison_vison,CARNIVORA,MUSTELIDAE,Neovison,vison,Terrestrial,domestic,105,16,1,1,41661,"(Schreber, 1777)",Mustela vison,American Mink,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Nephelomys_albigularis,RODENTIA,CRICETIDAE,Nephelomys,albigularis,Terrestrial,wild,3,1,0,0,15584,"(Tomes, 1860)",Oryzomys albigularis,Tomes's Rice Rat,NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Niviventer_confucianus,RODENTIA,MURIDAE,Niviventer,confucianus,Terrestrial,wild,72,21,0,1,14814,"(Milne-Edwards, 1871)",NA,"Chinese White-bellied Rat, Confucian Niviventer",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Nomascus_leucogenys,PRIMATES,HYLOBATIDAE,Nomascus,leucogenys,Terrestrial,wild,29,2,1,0,39895,"(Ogilby, 1840)",NA,"Northern White-cheeked Gibbon, White-cheeked Gibbon",NA,NA,CR,A2cd+3cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Nyctalus_noctula,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,noctula,Terrestrial,wild,613,73,0,1,14920,"(Schreber, 1774)",NA,Noctule,Noctule Commune,"Murci_lago N_ctulo Com_n, N_ctulo Mediano",LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Nyctereutes_procyonoides,CARNIVORA,CANIDAE,Nyctereutes,procyonoides,Terrestrial,wild,599,174,1,1,14925,"(Gray, 1834)",NA,Racoon Dog,Chien Viverrin,Perro Mapache,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Nycteris_gambiensis,CHIROPTERA,NYCTERIDAE,Nycteris,gambiensis,Terrestrial,wild,7,3,0,1,14928,"(K. Andersen, 1912)",NA,Gambian Slit-faced Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Nycteris_nana,CHIROPTERA,NYCTERIDAE,Nycteris,nana,Terrestrial,wild,13,5,0,0,14935,"(K. Andersen, 1912)",NA,Dwarf Slit-faced Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Nycteris_thebaica,CHIROPTERA,NYCTERIDAE,Nycteris,thebaica,Terrestrial,wild,82,13,0,0,14936,"_. Geoffroy, 1818",NA,Egyptian Slit-faced Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Nycticebus_coucang,PRIMATES,LORISIDAE,Nycticebus,coucang,Terrestrial,wild,320,36,1,1,39759,"(Boddaert, 1785)",Nycticebus brachycephalus  |Nycticebus buku  |Nycticebus coucang subspecies coucang|Nycticebus hilleri  |Nycticebus insularis  |Nycticebus malaiana  |Nycticebus natunae  |Nycticebus sumatrensis  |Nycticebus tardigradus,"Greater Slow Loris, Slow Loris, Sunda Slow Loris",Loris Lent,Loris Lento,VU,A2cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Nycticeius_humeralis,CHIROPTERA,VESPERTILIONIDAE,Nycticeius,humeralis,Terrestrial,wild,146,16,0,1,14944,"(Rafinesque, 1818)",NA,Evening Bat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Nyctinomops_laticaudatus,CHIROPTERA,MOLOSSIDAE,Nyctinomops,laticaudatus,Terrestrial,wild,26,7,0,1,14995,"(_. Geoffroy, 1805)",Tadarida espiritosantensis,"Broad-eared Bat, Broad-eared Free-tailed Bat",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Nyctinomops_macrotis,CHIROPTERA,MOLOSSIDAE,Nyctinomops,macrotis,Terrestrial,wild,31,9,0,1,14996,"(Gray, 1840)",NA,Big Free-tailed Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Odobenus_rosmarus,CARNIVORA,ODOBENIDAE,Odobenus,rosmarus,Marine,wild,567,46,1,0,15106,"(Linnaeus, 1758)",NA,Walrus,Morse,MORSA,DD,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Odocoileus_hemionus,CETARTIODACTYLA,CERVIDAE,Odocoileus,hemionus,Terrestrial,wild,1928,360,1,1,42393,"(Rafinesque, 1817)",NA,"Black-tailed Deer, Cedros Island Black-tailed Deer, Cedros Island Mule Deer, Mule Deer",NA,"Bura, Venado Mulo(a)",LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Odocoileus_virginianus,CETARTIODACTYLA,CERVIDAE,Odocoileus,virginianus,Terrestrial,wild,4327,1086,1,1,42394,"(Zimmermann, 1780)",NA,"Key Deer, Key Deer Toy Deer, White-tailed Deer",NA,"Cariac_, Venado Cola Blanca",LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Oecomys_bicolor,RODENTIA,CRICETIDAE,Oecomys,bicolor,Terrestrial,wild,19,1,0,0,15131,"(Tomes, 1860)",NA,Bicolored Arboreal Rice Rat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Oecomys_paricola,RODENTIA,CRICETIDAE,Oecomys,paricola,Terrestrial,wild,3,1,0,0,15136,"(Thomas, 1904)",NA,Brazilian Arboreal Rice Rat,NA,NA,DD,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Oligoryzomys_chacoensis,RODENTIA,CRICETIDAE,Oligoryzomys,chacoensis,Terrestrial,wild,15,4,0,0,15243,"(Myers & Carleton, 1981)",NA,Chacoan Pygmy Rice Rat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Oligoryzomys_flavescens,RODENTIA,CRICETIDAE,Oligoryzomys,flavescens,Terrestrial,wild,71,27,0,0,15247,"(Waterhouse, 1837)",NA,Yellow Pygmy Rice Rat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Oligoryzomys_fornesi,RODENTIA,CRICETIDAE,Oligoryzomys,fornesi,Terrestrial,wild,14,4,0,0,136728,"(Massoia, 1973)",NA,Fornes Colilargo,NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Oligoryzomys_fulvescens,RODENTIA,CRICETIDAE,Oligoryzomys,fulvescens,Terrestrial,wild,16,9,0,0,15248,"(Saussure, 1860)",NA,Fulvous Pygmy Rice Rat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Oligoryzomys_longicaudatus,RODENTIA,CRICETIDAE,Oligoryzomys,longicaudatus,Terrestrial,wild,62,23,0,0,15250,"(Bennett, 1832)",NA,Long-tailed Pygmy Rice Rat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Oligoryzomys_microtis,RODENTIA,CRICETIDAE,Oligoryzomys,microtis,Terrestrial,wild,19,8,0,1,15252,"(Allen, 1916)",NA,Small-eared Pygmy Rice Rat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Oligoryzomys_nigripes,RODENTIA,CRICETIDAE,Oligoryzomys,nigripes,Terrestrial,wild,64,22,0,0,15253,"(Olfers, 1818)",Oligoryzomys delticola  |Oligoryzomys eliurus,"Black-footed Pygmy Rice Rat, Delta Pygmy Rice Rat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Ondatra_zibethicus,RODENTIA,CRICETIDAE,Ondatra,zibethicus,Terrestrial,domestic,983,176,0,1,15324,"(Linnaeus, 1766)",Castor zibethicus,Muskrat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Onychomys_leucogaster,RODENTIA,CRICETIDAE,Onychomys,leucogaster,Terrestrial,wild,201,32,0,1,15338,"(Wied-Neuwied, 1841)",NA,Northern Grasshopper Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Onychomys_torridus,RODENTIA,CRICETIDAE,Onychomys,torridus,Terrestrial,wild,101,9,0,0,15339,"(Coues, 1874)",NA,Southern Grasshopper Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Orcinus_orca,CETARTIODACTYLA,DELPHINIDAE,Orcinus,orca,Marine,wild,967,55,1,0,15421,"(Linnaeus, 1758)",Orcinus glacialis  |Orcinus glacialis  |Orcinus nanus  |Orcinus nanus,"Killer Whale, Orca","Epaulard, Orque","Espadarte, Espadarte, Orca",DD,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Oreamnos_americanus,CETARTIODACTYLA,BOVIDAE,Oreamnos,americanus,Terrestrial,wild,298,43,1,0,42680,"(de Blainville, 1816)",NA,"Mountain Goat, Rocky Mountain Goat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Oryctolagus_cuniculus,LAGOMORPHA,LEPORIDAE,Oryctolagus,cuniculus,Terrestrial,domestic,3257,1259,1,1,41291,"(Linnaeus, 1758)",NA,European Rabbit,Lapin de garenne,Conejo,NT,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Oryx_beisa,CETARTIODACTYLA,BOVIDAE,Oryx,beisa,Terrestrial,wild,54,11,1,0,15571,"(R_ppell, 1835)",Oryx gazella subspecies beisa,Beisa Oryx,NA,NA,NT,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Oryx_gazella,CETARTIODACTYLA,BOVIDAE,Oryx,gazella,Terrestrial,wild,220,52,0,0,15573,"(Linnaeus, 1758)",Oryx gazella subspecies gazella,Gemsbok,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Oryx_leucoryx,CETARTIODACTYLA,BOVIDAE,Oryx,leucoryx,Terrestrial,wild,237,30,1,0,15569,"(Pallas, 1777)",NA,"Arabian Oryx, White Oryx","Oryx Blanc, Oryx d'Arabie",Orix de Arabia,VU,D1,3.1,2011,stable,,,,,,,,,,,,,,
Oryzomys_couesi,RODENTIA,CRICETIDAE,Oryzomys,couesi,Terrestrial,wild,32,6,0,0,15592,"(Alston, 1877)",NA,Coues's Rice Rat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Oryzomys_palustris,RODENTIA,CRICETIDAE,Oryzomys,palustris,Terrestrial,wild,210,53,0,1,42675,"(Harlan, 1837)",NA,Marsh Rice Rat,NA,Un Rat_n Arrozalero,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Otocyon_megalotis,CARNIVORA,CANIDAE,Otocyon,megalotis,Terrestrial,wild,83,13,1,0,15642,"(Desmarest, 1822)",NA,Bat-eared Fox,"L'otocyon, L 'Otocyon",NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Otomys_irroratus,RODENTIA,MURIDAE,Otomys,irroratus,Terrestrial,wild,116,15,0,1,15654,"(Brants, 1827)",NA,"Southern African Vlei Rat, Vlei Rat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Otomys_tropicalis,RODENTIA,MURIDAE,Otomys,tropicalis,Terrestrial,wild,17,3,0,1,15660,"Thomas, 1902",Otomys dollmani  |Otomys orestes,Tropical Vlei Rat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Ourebia_ourebi,CETARTIODACTYLA,BOVIDAE,Ourebia,ourebi,Terrestrial,wild,75,11,1,0,15730,"(Zimmermann, 1783)",NA,Oribi,NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Ovibos_moschatus,CETARTIODACTYLA,BOVIDAE,Ovibos,moschatus,Terrestrial,wild,715,84,1,0,29684,"(Zimmermann, 1780)",NA,"Muskox, Musk Ox",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Ovis_aries,CETARTIODACTYLA,BOVIDAE,Ovis,aries,Terrestrial,domestic,3212,2019,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
Ovis_canadensis,CETARTIODACTYLA,BOVIDAE,Ovis,canadensis,Terrestrial,wild,1051,273,1,0,15735,"Shaw, 1804",NA,"Bighorn Sheep, Mountain Sheep","Mouflon D'Am_rique, Mouflon Du Canada, Mouflon Pachycère","Borrego Cimarr_n, Carnero Del Canad_, Carnero Salvaje",LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Ovis_dalli,CETARTIODACTYLA,BOVIDAE,Ovis,dalli,Terrestrial,wild,247,61,0,0,39250,"Nelson, 1884",NA,"Dall's Sheep, Thinhorn Sheep",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Ovis_orientalis,CETARTIODACTYLA,BOVIDAE,Ovis,orientalis,Terrestrial,wild,206,44,1,1,15739,"Gmelin, 1774",Ovis vignei  |Ovis vignei,"Cyprian Wild Sheep, Cyprus Mouflon, Mouflon, Red Sheep, Urial",Moufl_n De Chypre,Mufl_n De Chipre,VU,A2cde,3.1,2008,decreasing,,,,,,,,,,,,,,
Oxymycterus_rufus,RODENTIA,CRICETIDAE,Oxymycterus,rufus,Terrestrial,wild,41,23,0,0,15792,"(Fischer, 1814)",NA,Red Hocicudo,NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Ozotoceros_bezoarticus,CETARTIODACTYLA,CERVIDAE,Ozotoceros,bezoarticus,Terrestrial,wild,108,24,1,1,15803,"(Linnaeus, 1758)",NA,Pampas Deer,"Cerf Des Pampas, Goazu","Ciervo De Las Pampas, Ciervo Pampero, Venado Campero, Venado De Campo, Venado De Las Pampas",NT,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Pagophilus_groenlandicus,CARNIVORA,PHOCIDAE,Pagophilus,groenlandicus,Marine,wild,410,12,1,0,41671,"(Erxleben, 1777)",Phoca groenlandica  |Phoca groenlandica  |Phoca groenlandica  |Phoca groenlandica,"Greenland Seal, Harp Seal",NA,FOCA PêA,LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Paguma_larvata,CARNIVORA,VIVERRIDAE,Paguma,larvata,Terrestrial,wild,127,41,1,0,41692,"(C.E.H. Smith, 1827)",NA,"Gem-faced Civet, Masked Palm Civet",NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Pan_paniscus,PRIMATES,HOMINIDAE,Pan,paniscus,Terrestrial,wild,856,45,1,0,15932,"Schwarz, 1929",NA,"Bonobo, Dwarf Chimpanzee, Gracile Chimpanzee, Pygmy Chimpanzee","Chimpanz_ Nain, Chimpanz_ pygm_e",Chimpanc_ Pigmeo,EN,A4cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Pan_troglodytes,PRIMATES,HOMINIDAE,Pan,troglodytes,Terrestrial,wild,3960,505,1,0,15933,"(Blumenbach, 1799)",NA,"Chimpanzee, Common Chimpanzee, Robust Chimpanzee",Chimpanz_,Chimpanc_,EN,A4cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Panthera_leo,CARNIVORA,FELIDAE,Panthera,leo,Terrestrial,wild,1471,339,1,0,15951,"(Linnaeus, 1758)",NA,"African Lion, Lion",Lion d'Afrique,Le_n,VU,A2abcd,3.1,2012,decreasing,,,,,,,,,,,,,,
Panthera_pardus,CARNIVORA,FELIDAE,Panthera,pardus,Terrestrial,wild,1067,138,1,0,15954,"(Linnaeus, 1758)",NA,Leopard,"L_opard, Panthère","Leopardo, Pantera",NT,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Papio_anubis,PRIMATES,CERCOPITHECIDAE,Papio,anubis,Terrestrial,wild,736,135,1,0,40647,"(Lesson, 1827)",Papio anubis subspecies doguera|Papio anubis subspecies furax|Papio anubis subspecies heuglini|Papio anubis subspecies neumanni|Papio anubis subspecies tessellatus|Papio anubis subspecies tibestianus|Papio hamadryas subspecies anubis,"Anubis Baboon, Olive Baboon",NA,NA,LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Papio_cynocephalus,PRIMATES,CERCOPITHECIDAE,Papio,cynocephalus,Terrestrial,wild,872,162,0,0,16021,"(Linnaeus, 1766)",NA,Yellow Baboon,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Papio_hamadryas,PRIMATES,CERCOPITHECIDAE,Papio,hamadryas,Terrestrial,wild,616,75,0,0,16019,"(Linnaeus, 1758)",NA,"Hamadryas Baboon, Sacred Baboon","Droguera, Hamadryas",Papi_n Negro,LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Papio_papio,PRIMATES,CERCOPITHECIDAE,Papio,papio,Terrestrial,wild,316,56,1,0,16018,"(Desmarest, 1820)",NA,Guinea Baboon,NA,NA,NT,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Papio_ursinus,PRIMATES,CERCOPITHECIDAE,Papio,ursinus,Terrestrial,wild,478,63,0,0,16022,"(Kerr, 1792)",NA,Chacma Baboon,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pedetes_capensis,RODENTIA,PEDETIDAE,Pedetes,capensis,Terrestrial,wild,74,12,0,1,16467,"(Forster, 1778)",NA,"Springhaas, Springhare, Spring Hare",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Pelomys_isseli,RODENTIA,MURIDAE,Pelomys,isseli,Terrestrial,wild,1,1,0,1,16507,"(de Beaux, 1924)",NA,Issel's Groove-toothed Swamp Rat,NA,NA,DD,NA,3.1,2008,unknown,,,,,,,,,,,,,,
